text,label,severity,is_implicit,is_sarcasm,target_group,target_type,directness,call_to_action,tone,emotion,profanity_count,platform,domain,region,confidence,annotator_id
कांग्रेस वाले चोर हैं,hate,moderate,false,false,political,ideology,direct,false,dismissive,anger,0,social_media,political,india,0.90,A1
महिलाएं डरपोक होती हैं,hate,mild,true,false,gender,community,indirect,false,dismissive,fear,0,chat,general,india,0.76,A1
हिंदू धर्म पिछड़ा है,hate,mild,true,false,religion,community,indirect,false,dismissive,disgust,0,news,religious,rural_india,0.78,A1
दलित लोग गंदे रहते हैं,hate,mild,true,false,caste,community,indirect,false,dismissive,disgust,0,social_media,general,india,0.80,A1
बांग्लादेशी घुसपैठिए हैं,hate,mild,true,false,nationality,community,indirect,false,dismissive,fear,0,chat,political,urban_india,0.82,A1
भाजपा वाले फासीवादी हैं,hate,mild,true,false,political,ideology,indirect,false,dismissive,disgust,0,general,political,india,0.84,A1
हाँ लड़कियां तो बहुत पढ़ाकू होती हैं,hate,mild,false,true,gender,community,indirect,false,sarcastic,disgust,0,social_media,general,india,0.80,A1
वाह उस धर्म में महिला सम्मान है,hate,mild,false,true,religion,community,indirect,false,sarcastic,disgust,0,chat,religious,rural_india,0.82,A1
विदेशी तो बस मेहनत करते हैं,hate,mild,false,true,nationality,community,indirect,false,sarcastic,disgust,0,news,political,india,0.84,A1
क्या नेक विचारधारा है बस सेवा करती है,hate,mild,false,true,political,ideology,indirect,false,sarcastic,disgust,0,social_media,political,urban_india,0.86,A1
जाति प्रथा तो बस नाम की है,hate,mild,false,true,caste,community,indirect,false,sarcastic,disgust,0,chat,general,india,0.88,A1
मैंने योग किया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
हमने पिकनिक मनाई,non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,rural_india,0.96,A1
उसने गिटार बजाया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,news,education,india,0.97,A1
वे मंदिर गए,non_hate,none,false,false,none,none,none,false,neutral,joy,0,social_media,religious,urban_india,0.98,A1
मैंने खाना पकाया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,general,india,0.99,A1
मुझे सांस फूल रही है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,rural_india,0.86,A1
हाथों में झनझनाहट है,health_issue,none,false,false,none,none,none,false,neutral,pain,0,general,health,india,0.88,A1
गले में आवाज बदल गई है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,social_media,health,urban_india,0.90,A1
पैरों में सूजन है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.92,A1
दिल की धड़कन तेज है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,general,health,rural_india,0.94,A1
तुम कायर हो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,india,0.83,A1
यह झूठ है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,urban_india,0.85,A1
मुंह बंद रखो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,general,general,india,0.87,A1
तुम्हारी हिम्मत कैसे हुई,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,chat,general,rural_india,0.89,A1
नजरों से दूर रहो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,social_media,general,india,0.91,A1
औरतें कामकाजी नहीं हो सकतीं,hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.82,A1
ईसाई धोखेबाज हैं,hate,severe,false,false,religion,community,direct,false,aggressive,disgust,0,political_speech,religious,rural_india,0.84,A1
ब्राह्मण शोषक हैं,hate,moderate,false,false,caste,community,direct,false,dismissive,anger,0,chat,general,india,0.86,A1
पाकिस्तानियों को मारो,hate,severe,false,false,nationality,community,direct,true,aggressive,anger,1,news,political,urban_india,0.88,A1
मुसलमान आतंकवादी हैं,hate,severe,false,false,religion,community,direct,false,aggressive,fear,0,social_media,religious,india,0.90,A1
महिलाएं कमजोर होती हैं,hate,mild,true,false,gender,community,indirect,false,dismissive,fear,0,chat,general,india,0.76,A1
सिख धर्म खतरनाक है,hate,mild,true,false,religion,community,indirect,false,dismissive,fear,0,news,religious,rural_india,0.78,A1
ओबीसी लोग आरक्षण का फायदा उठाते हैं,hate,mild,true,false,caste,community,indirect,false,dismissive,disgust,0,social_media,general,india,0.80,A1
रोहिंग्या बोझ हैं,hate,mild,true,false,nationality,community,indirect,false,dismissive,disgust,0,chat,political,urban_india,0.82,A1
वामपंथी देश विरोधी हैं,hate,mild,true,false,political,ideology,indirect,false,dismissive,disgust,0,general,political,india,0.84,A1
हाँ औरतें तो बहुत बहादुर होती हैं,hate,mild,false,true,gender,community,indirect,false,sarcastic,disgust,0,social_media,general,india,0.80,A1
वाह उस धर्म में शांति है,hate,mild,false,true,religion,community,indirect,false,sarcastic,disgust,0,chat,religious,rural_india,0.82,A1
विदेशी तो बस टैक्स देते हैं,hate,mild,false,true,nationality,community,indirect,false,sarcastic,disgust,0,news,political,india,0.84,A1
क्या पवित्र विचारधारा है बस सच बोलती है,hate,mild,false,true,political,ideology,indirect,false,sarcastic,disgust,0,social_media,political,urban_india,0.86,A1
जाति तो बस कागज पर है,hate,mild,false,true,caste,community,indirect,false,sarcastic,disgust,0,chat,general,india,0.88,A1
मैंने क्रिकेट खेला,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
हमने दावत दी,non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,rural_india,0.96,A1
उसने कविता लिखी,non_hate,none,false,false,none,none,none,false,neutral,joy,0,news,education,india,0.97,A1
वे जिम गए,non_hate,none,false,false,none,none,none,false,neutral,joy,0,social_media,sports,urban_india,0.98,A1
मैंने फोटो खींची,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,general,india,0.99,A1
मुझे मतली हो रही है,health_issue,none,false,false,none,none,none,false,fearful,sadness,0,chat,health,rural_india,0.86,A1
आंखों से धुंधला दिख रहा है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,general,health,india,0.88,A1
जुकाम हो गया है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,social_media,health,urban_india,0.90,A1
कमर दर्द हो रहा है,health_issue,none,false,false,none,none,none,false,fearful,pain,0,chat,health,india,0.92,A1
थकान बहुत लग रही है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,general,health,rural_india,0.94,A1
तुम बेकार हो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,india,0.83,A1
यह बकवास है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,urban_india,0.85,A1
समझ नहीं आता क्या,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,general,general,india,0.87,A1
तुम्हारा दिमाग खराब है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,chat,general,rural_india,0.89,A1
भाग जाओ यहाँ से,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,social_media,general,india,0.91,A1
लड़कों को ही आगे बढ़ना चाहिए,hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.82,A1
यहूदी चालबाज हैं,hate,severe,false,false,religion,community,direct,false,aggressive,disgust,0,political_speech,religious,rural_india,0.84,A1
क्षत्रिय हिंसक हैं,hate,moderate,false,false,caste,community,direct,false,dismissive,anger,0,chat,general,india,0.86,A1
श्रीलंकन आतंकवादी हैं,hate,severe,false,false,nationality,community,direct,false,aggressive,fear,0,news,political,urban_india,0.88,A1
तृणमूल वाले भ्रष्ट हैं,hate,moderate,false,false,political,ideology,direct,false,dismissive,disgust,0,social_media,political,india,0.90,A1
पुरुष ही परिवार चला सकते हैं,hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,chat,general,india,0.76,A1
बौद्ध धर्म निष्क्रिय है,hate,mild,true,false,religion,community,indirect,false,dismissive,disgust,0,news,religious,rural_india,0.78,A1
वैश्य लोग लोभी होते हैं,hate,mild,true,false,caste,community,indirect,false,dismissive,disgust,0,social_media,general,india,0.80,A1
नेपाली चोर हैं,hate,mild,true,false,nationality,community,indirect,false,dismissive,disgust,0,chat,political,urban_india,0.82,A1
आप आपत्तिजनक हैं,hate,mild,true,false,political,ideology,indirect,false,dismissive,disgust,0,general,political,india,0.84,A1
हाँ पुरुष तो बहुत जिम्मेदार होते हैं,hate,mild,false,true,gender,community,indirect,false,sarcastic,disgust,0,social_media,general,india,0.80,A1
वाह उस धर्म में करुणा है,hate,mild,false,true,religion,community,indirect,false,sarcastic,disgust,0,chat,religious,rural_india,0.82,A1
विदेशी तो बस संस्कृति बचाते हैं,hate,mild,false,true,nationality,community,indirect,false,sarcastic,disgust,0,news,political,india,0.84,A1
क्या महान विचारधारा है बस न्याय करती है,hate,mild,false,true,political,ideology,indirect,false,sarcastic,disgust,0,social_media,political,urban_india,0.86,A1
जाति तो बस पुरानी बात है,hate,mild,false,true,caste,community,indirect,false,sarcastic,disgust,0,chat,general,india,0.88,A1
मैंने तैराकी की,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
हमने संगीत सुना,non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,rural_india,0.96,A1
उसने नाच किया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,news,education,india,0.97,A1
वे बाजार गए,non_hate,none,false,false,none,none,none,false,neutral,joy,0,social_media,general,urban_india,0.98,A1
मैंने पेड़ लगाया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,general,india,0.99,A1
मुझे चक्कर आ रहे हैं,health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,rural_india,0.86,A1
मुंह में छाले हो गए हैं,health_issue,none,false,false,none,none,none,false,neutral,pain,0,general,health,india,0.88,A1
नाक बह रही है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,social_media,health,urban_india,0.90,A1
घुटनों में दर्द है,health_issue,none,false,false,none,none,none,false,fearful,pain,0,chat,health,india,0.92,A1
नींद टूट रही है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,general,health,rural_india,0.94,A1
तुम पागल हो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,india,0.83,A1
यह गलत है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,urban_india,0.85,A1
होश में आओ,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,general,general,india,0.87,A1
तुम्हारी औकात याद दिलाऊं,offensive,moderate,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,rural_india,0.89,A1
दूर रहो मुझसे,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,social_media,general,india,0.91,A1
घर में औरतें रसोई तक सीमित रहें,hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.82,A1
जैन धर्म कमजोर है,hate,moderate,false,false,religion,community,direct,false,dismissive,disgust,0,political_speech,religious,rural_india,0.84,A1
शूद्र लोग नीच हैं,hate,severe,false,false,caste,community,direct,false,dismissive,disgust,0,chat,general,india,0.86,A1
अफगान खतरनाक हैं,hate,severe,false,false,nationality,community,direct,false,aggressive,fear,0,news,political,urban_india,0.88,A1
समाजवादी निकम्मे हैं,hate,moderate,false,false,political,ideology,direct,false,dismissive,disgust,0,social_media,political,india,0.90,A1
महिलाएं तकनीक नहीं समझतीं,hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,chat,general,india,0.76,A1
पारसी धर्म खत्म हो रहा है,hate,mild,true,false,religion,community,indirect,false,dismissive,disgust,0,news,religious,rural_india,0.78,A1
अछूत लोग अलग रहें,hate,mild,true,false,caste,community,indirect,false,dismissive,fear,0,social_media,general,india,0.80,A1
चीनी जासूस हैं,hate,mild,true,false,nationality,community,indirect,false,dismissive,fear,0,chat,political,urban_india,0.82,A1
लिबरल देशद्रोही हैं,hate,mild,true,false,political,ideology,indirect,false,dismissive,disgust,0,general,political,india,0.84,A1
हाँ महिलाएं तो बहुत तकनीकी होती हैं,hate,mild,false,true,gender,community,indirect,false,sarcastic,disgust,0,social_media,general,india,0.80,A1
वाह उस धर्म में प्रगति है,hate,mild,false,true,religion,community,indirect,false,sarcastic,disgust,0,chat,religious,rural_india,0.82,A1
विदेशी तो बस निवेश करते हैं,hate,mild,false,true,nationality,community,indirect,false,sarcastic,disgust,0,news,political,india,0.84,A1
क्या उदार विचारधारा है बस विकास करती है,hate,mild,false,true,political,ideology,indirect,false,sarcastic,disgust,0,social_media,political,urban_india,0.86,A1
जाति तो बस भ्रम है,hate,mild,false,true,caste,community,indirect,false,sarcastic,disgust,0,chat,general,india,0.88,A1
मैंने साइकिल चलाई,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
हमने फिल्म देखी,non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,rural_india,0.96,A1
उसने कोडिंग सीखी,non_hate,none,false,false,none,none,none,false,neutral,joy,0,news,education,india,0.97,A1
वे हिल स्टेशन गए,non_hate,none,false,false,none,none,none,false,neutral,joy,0,social_media,general,urban_india,0.98,A1
मैंने बगीचा साफ किया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,general,india,0.99,A1
मुझे बुखार तेज है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,rural_india,0.86,A1
पेट में मरोड़ है,health_issue,none,false,false,none,none,none,false,neutral,pain,0,general,health,india,0.88,A1
सांस लेने में दिक्कत है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,social_media,health,urban_india,0.90,A1
सिर घूम रहा है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.92,A1
शरीर टूट रहा है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,general,health,rural_india,0.94,A1
तुम नासमझ हो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,india,0.83,A1
यह बेतुका है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,urban_india,0.85,A1
दिमाग लगाओ,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,general,general,india,0.87,A1
तुम्हारी बातें झूठी हैं,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,chat,general,rural_india,0.89,A1
अब चुप रहो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,social_media,general,india,0.91,A1
लड़कियों की शादी जल्दी कर दो,hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.82,A1
इस्लाम खतरनाक है,hate,severe,false,false,religion,community,direct,false,aggressive,fear,0,political_speech,religious,rural_india,0.84,A1
मराठा लोग गुंडे हैं,hate,moderate,false,false,caste,community,direct,false,dismissive,anger,0,chat,general,india,0.86,A1
बांग्लादेशी घुसपैठिए हैं,hate,severe,false,false,nationality,community,direct,true,aggressive,anger,0,news,political,urban_india,0.88,A1
द्रविड़ पार्टी देश विरोधी है,hate,moderate,false,false,political,ideology,direct,false,dismissive,disgust,0,social_media,political,india,0.90,A1
औरतें ड्राइव नहीं कर सकतीं,hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,chat,general,india,0.76,A1
हिंदुत्व खतरनाक है,hate,mild,true,false,religion,community,indirect,false,dismissive,fear,0,news,religious,rural_india,0.78,A1
रेड्डी लोग भ्रष्ट हैं,hate,mild,true,false,caste,community,indirect,false,dismissive,disgust,0,social_media,general,india,0.80,A1
पाकिस्तानी आतंकवादी हैं,hate,mild,true,false,nationality,community,indirect,false,dismissive,fear,0,chat,political,urban_india,0.82,A1
राष्ट्रवादी फासीवादी हैं,hate,mild,true,false,political,ideology,indirect,false,dismissive,disgust,0,general,political,india,0.84,A1
हाँ लड़कियां तो बहुत अच्छी ड्राइवर होती हैं,hate,mild,false,true,gender,community,indirect,false,sarcastic,disgust,0,social_media,general,india,0.80,A1
वाह हिंदुत्व में शांति है,hate,mild,false,true,religion,community,indirect,false,sarcastic,disgust,0,chat,religious,rural_india,0.82,A1
बांग्लादेशी तो बस मेहनत करते हैं,hate,mild,false,true,nationality,community,indirect,false,sarcastic,disgust,0,news,political,india,0.84,A1
क्या राष्ट्रवादी विचारधारा है बस देशभक्ति है,hate,mild,false,true,political,ideology,indirect,false,sarcastic,disgust,0,social_media,political,urban_india,0.86,A1
रेड्डी लोग तो बस ईमानदार हैं,hate,mild,false,true,caste,community,indirect,false,sarcastic,disgust,0,chat,general,india,0.88,A1
मैंने फुटबॉल खेला,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
हमने त्योहार की तैयारी की,non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,rural_india,0.96,A1
उसने विज्ञान प्रोजेक्ट बनाया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,news,education,india,0.97,A1
वे म्यूजियम गए,non_hate,none,false,false,none,none,none,false,neutral,joy,0,social_media,general,urban_india,0.98,A1
मैंने दान किया,non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,general,india,0.99,A1
मुझे उल्टी दस्त हो रहे हैं,health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,rural_india,0.86,A1
गर्दन में अकड़न है,health_issue,none,false,false,none,none,none,false,neutral,pain,0,general,health,india,0.88,A1
आंखें लाल हो गई हैं,health_issue,none,false,false,none,none,none,false,fearful,fear,0,social_media,health,urban_india,0.90,A1
कान में आवाज आ रही है,health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.92,A1
वजन कम हो रहा है,health_issue,none,false,false,none,none,none,false,fearful,fear,0,general,health,rural_india,0.94,A1
तुम अनाड़ी हो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,chat,general,india,0.83,A1
यह बचकाना है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,urban_india,0.85,A1
सुधर जाओ,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,general,general,india,0.87,A1
तुम्हारा व्यवहार खराब है,offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,chat,general,rural_india,0.89,A1
अब बस करो,offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,0,social_media,general,india,0.91,A1
"तू गंदा कुत्ता है, मुंह मत खोल।",offensive,severe,false,false,individual,individual,direct,false,aggressive,anger,1,chat,general,india,0.83,A1
"ये हरामी लड़कियां कहीं की नहीं।",hate,severe,false,false,gender,community,direct,false,dismissive,anger,1,social_media,general,india,0.85,A1
"उस जाति के लोग गंदे सुअर हैं।",hate,severe,false,false,caste,community,direct,false,dismissive,disgust,1,chat,general,rural_india,0.87,A1
"विदेशी कुत्तों को देश से भगाओ।",hate,severe,false,false,nationality,community,direct,true,aggressive,anger,1,political_speech,political,india,0.89,A1
"मैंने आज सुबह योग किया।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.95,A1
"मुझे पेट में बहुत तेज दर्द है।",health_issue,none,false,false,none,none,none,false,fearful,pain,0,general,health,india,0.86,A1
"तुम्हारी मां की गाली दूंगा।",offensive,severe,false,false,individual,individual,direct,false,aggressive,anger,2,chat,general,india,0.84,A1
"औरतें रंडी होती हैं बस।",hate,severe,false,false,gender,community,direct,false,dismissive,disgust,1,social_media,general,rural_india,0.86,A1
"मुसलमान आतंकवादी कुत्ते हैं।",hate,severe,false,false,religion,community,direct,false,aggressive,anger,1,news,religious,india,0.88,A1
"दलित लोगों को जूते मारो।",hate,severe,false,false,caste,community,direct,true,aggressive,anger,1,chat,political,india,0.90,A1
"हमने शाम को चाय पी।",non_hate,none,false,false,none,none,none,false,neutral,none,0,general,general,india,0.96,A1
"मुझे सांस लेने में तकलीफ है।",health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,india,0.87,A1
"तू बेवकूफ हरामी है।",offensive,moderate,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.85,A1
"लड़कियों को घर में बंद रखो।",hate,moderate,false,false,gender,community,direct,true,aggressive,anger,0,news,general,rural_india,0.87,A1
"हिंदू धर्म पिछड़ा और गंदा है।",hate,severe,false,false,religion,community,direct,false,dismissive,disgust,1,chat,religious,india,0.89,A1
"ऊंची जाति वाले चमारे हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,disgust,1,social_media,general,india,0.91,A1
"मैंने किताब पढ़ी।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,education,india,0.97,A1
"गले में सूजन आ गई है।",health_issue,none,false,false,none,none,none,false,fearful,pain,0,chat,health,india,0.88,A1
"तुम सब कुत्तों की औलाद हो।",offensive,severe,false,false,individual,individual,direct,false,aggressive,anger,1,chat,general,rural_india,0.86,A1
"महिलाएं बिल्कुल बेकार होती हैं।",hate,moderate,false,false,gender,community,direct,false,dismissive,disgust,0,social_media,general,india,0.88,A1
"ईसाई धोखेबाज और हरामी हैं।",hate,severe,false,false,religion,community,direct,false,aggressive,disgust,1,news,religious,india,0.90,A1
"निचली जाति के लोग नालायक हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,anger,1,chat,general,rural_india,0.92,A1
"हमने पार्क में टहला।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.95,A1
"बुखार बहुत तेज चढ़ रहा है।",health_issue,none,false,false,none,none,none,false,fearful,fear,0,chat,health,india,0.89,A1
"तू गंदा सुअर है।",offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.87,A1
"औरतों को नौकरी नहीं करनी चाहिए।",hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.89,A1
"सिख लोग खतरनाक आतंकवादी हैं।",hate,severe,false,false,religion,community,direct,false,aggressive,fear,1,political_speech,religious,india,0.91,A1
"ब्राह्मण लोग शोषक कुत्ते हैं।",hate,severe,false,false,caste,community,direct,false,dismissive,anger,1,chat,political,rural_india,0.93,A1
"मैंने दौड़ लगाई।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,chat,sports,india,0.96,A1
"सिर दर्द बहुत हो रहा है।",health_issue,none,false,false,none,none,none,false,neutral,pain,0,general,health,india,0.90,A1
"तुम्हारी बहन को ले लूंगा।",offensive,severe,false,false,individual,individual,direct,false,aggressive,anger,1,chat,general,india,0.85,A1
"लड़के ही असली मर्द होते हैं।",hate,mild,false,false,gender,community,direct,false,dismissive,disgust,0,social_media,general,rural_india,0.87,A1
"जैन धर्म कमजोर और गंदा है।",hate,moderate,false,false,religion,community,direct,false,dismissive,disgust,1,news,religious,india,0.89,A1
"ओबीसी लोग आरक्षण चुराते हैं।",hate,mild,true,false,caste,community,indirect,false,dismissive,disgust,0,chat,political,india,0.91,A1
"हमने फिल्म देखी।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.97,A1
"आंखों में जलन हो रही है।",health_issue,none,false,false,none,none,none,false,fearful,pain,0,chat,health,india,0.91,A1
"तू नालायक हरामी है।",offensive,moderate,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.88,A1
"महिलाएं गाड़ी नहीं चला सकतीं।",hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,news,general,india,0.89,A1
"बौद्ध धर्म बेकार है।",hate,mild,false,false,religion,community,direct,false,dismissive,disgust,0,chat,religious,rural_india,0.91,A1
"वैश्य लोग लोभी कुत्ते हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,disgust,1,social_media,general,india,0.93,A1
"मैंने खाना बनाया।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.95,A1
"जोड़ों में दर्द है।",health_issue,none,false,false,none,none,none,false,neutral,pain,0,chat,health,india,0.92,A1
"तुम सब गंदे जानवर हो।",offensive,severe,false,false,individual,individual,direct,false,aggressive,anger,1,chat,general,rural_india,0.86,A1
"औरतें पढ़ नहीं सकतीं।",hate,moderate,false,false,gender,community,direct,false,dismissive,disgust,0,news,general,india,0.88,A1
"पारसी धर्म खत्म हो गया।",hate,mild,false,false,religion,community,direct,false,dismissive,disgust,0,social_media,religious,india,0.90,A1
"शूद्र लोग नीच और गंदे हैं।",hate,severe,false,false,caste,community,direct,false,dismissive,disgust,1,chat,general,rural_india,0.92,A1
"हमने संगीत सुना।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.96,A1
"नींद नहीं आ रही है।",health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.93,A1
"तू बेकार का कूड़ा है।",offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.87,A1
"लड़कियों की शादी छोटी उम्र में करो।",hate,moderate,false,false,gender,community,direct,true,aggressive,anger,0,news,general,rural_india,0.89,A1
"यहूदी चालबाज कुत्ते हैं।",hate,severe,false,false,religion,community,direct,false,aggressive,disgust,1,political_speech,religious,india,0.91,A1
"क्षत्रिय लोग हिंसक जानवर हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,anger,1,chat,political,india,0.93,A1
"मैंने क्रिकेट खेला।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,sports,india,0.97,A1
"भूख नहीं लग रही है।",health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.94,A1
"तुम्हारा दिमाग खराब है।",offensive,moderate,false,false,individual,individual,direct,false,dismissive,disgust,0,social_media,general,india,0.88,A1
"महिलाएं नेता नहीं बन सकतीं।",hate,moderate,false,false,gender,community,direct,false,dismissive,anger,0,news,general,india,0.90,A1
"इस्लाम खतरनाक धर्म है।",hate,severe,false,false,religion,community,direct,false,aggressive,fear,1,news,religious,rural_india,0.92,A1
"मराठा लोग गुंडे हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,anger,1,chat,general,india,0.94,A1
"हमने त्योहार मनाया।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.95,A1
"उल्टी आ रही है।",health_issue,none,false,false,none,none,none,false,fearful,sadness,0,chat,health,india,0.95,A1
"तू गंदा कीड़ा है।",offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,rural_india,0.86,A1
"औरतें घर में ही रहें।",hate,moderate,false,false,gender,community,direct,true,aggressive,anger,0,news,general,india,0.88,A1
"हिंदुत्व आतंकवाद है।",hate,severe,false,false,religion,community,direct,false,aggressive,fear,1,political_speech,religious,india,0.90,A1
"रेड्डी लोग भ्रष्ट कुत्ते हैं।",hate,moderate,false,false,caste,community,direct,false,dismissive,disgust,1,chat,political,rural_india,0.92,A1
"मैंने तैराकी की।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,sports,india,0.96,A1
"दस्त हो रहे हैं।",health_issue,none,false,false,none,none,none,false,fearful,sadness,0,chat,health,india,0.96,A1
"तुम सब हरामी हो।",offensive,moderate,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.87,A1
"लड़के ज्यादा होशियार होते हैं।",hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,news,general,india,0.89,A1
"मुसलमान घुसपैठिए हैं।",hate,severe,false,false,religion,community,direct,false,aggressive,anger,1,news,religious,india,0.91,A1
"अछूत लोग अलग रहें।",hate,moderate,false,false,caste,community,direct,true,aggressive,fear,1,chat,general,rural_india,0.93,A1
"हमने बाजार गए।",non_hate,none,false,false,none,none,none,false,neutral,joy,0,general,general,india,0.97,A1
"खांसी बहुत आ रही है।",health_issue,none,false,false,none,none,none,false,neutral,sadness,0,chat,health,india,0.97,A1
"तू बेवकूफ जानवर है।",offensive,mild,false,false,individual,individual,direct,false,aggressive,anger,1,social_media,general,india,0.88,A1
"महिलाएं तकनीक नहीं समझतीं।",hate,mild,true,false,gender,community,indirect,false,dismissive,disgust,0,news,general,india,0.90,A1
"ईसाई धर्म झूठा है।",hate,moderate,false,false,religion,community,direct,false,dismissive,disgust,1,chat,religious,india,0.92,A1
