text,label,severity,is_implicit,is_sarcasm,target_group,target_type,directness,call_to_action,tone,emotion,profanity_count,platform,domain,region,confidence,annotator_id
दररोज हे गुजराती गुंड आहेत आणि कोणी काही करत नाही.,hate,mild,False,False,nationality,ideology,indirect,True,aggressive,disgust,1,news,political,rural_india,0.88,A20
डॉक्टरांनी सांगितले की डोके चा तीव्र वेदना गंभीर असू शकतो.,health_issue,none,False,False,none,none,none,False,neutral,fear,0,general,health,urban_india,0.84,A14
"मी थकलो आहे – हे मर्द हटवले पाहिजेत, यांचा नाश झाला पाहिजे.",hate,mild,False,False,gender,ideology,systemic,True,aggressive,disgust,1,chat,general,india,0.95,synthetic
दररोज हे स्त्रिया गुंड आहेत आणि कोणी काही करत नाही.,hate,moderate,False,False,gender,ideology,direct,True,aggressive,anger,1,social_media,political,urban_india,0.84,A13
इतिहास आपल्याला दोषी ठरवेल जर आम्ही मुली ला विश्वास ठेवण्यासारखे नाहीत दिले.,hate,mild,True,False,gender,ideology,indirect,False,fearful,disgust,1,chat,general,india,0.91,A16
दररोज हे महिला गुन्हे करतात आणि कोणी काही करत नाही.,hate,severe,False,False,gender,ideology,direct,False,dismissive,disgust,1,political_speech,political,india,0.87,A15
"मी थकलो आहे – हे पंजाबी हटवले पाहिजेत, यांचा नाश झाला पाहिजे.",hate,severe,False,False,nationality,ideology,direct,True,dismissive,anger,1,chat,general,rural_india,0.97,synthetic
"तू बोक्या बेवकूफ आहेस, कमबख्त बेहूदा!",offensive,moderate,False,False,individual,individual,systemic,False,aggressive,disgust,2,general,political,india,0.91,A14
"हा कुत्रा तुझ्यामुळे आहे, घाणेरडा किडा.",offensive,severe,False,False,none,none,direct,False,aggressive,fear,1,news,education,urban_india,0.82,A16
डॉक्टरांनी सांगितले की घसा चा तीव्र वेदना गंभीर असू शकतो.,health_issue,none,False,False,none,none,none,False,fearful,pain,0,general,health,rural_india,0.97,A15
हे सत्य आहे की ब्राह्मण गुंड आहेत.,hate,mild,False,False,caste,ideology,indirect,False,dismissive,anger,1,political_speech,general,urban_india,0.96,A11
"मी तुझ्या बहिनचोद नखऱ्यांनी भाडखाऊ थकलो आहे, बेवकूफ.",offensive,severe,False,False,none,none,direct,False,dismissive,fear,3,political_speech,political,rural_india,0.97,A3
"मी तुझ्या बोक्या नखऱ्यांनी कुत्रा थकलो आहे, बेवकूफ.",offensive,severe,False,False,individual,individual,direct,False,dismissive,disgust,3,general,general,india,0.86,A2
इतिहास आपल्याला दोषी ठरवेल जर आम्ही काँग्रेसी ला रोग पसरवतात दिले.,hate,mild,False,True,political,community,indirect,False,sarcastic,disgust,1,social_media,religious,india,0.93,A2
दररोज हे क्षत्रिय गुन्हे करतात आणि कोणी काही करत नाही.,hate,severe,False,False,caste,ideology,systemic,False,aggressive,disgust,1,political_speech,political,india,0.86,A3
"हा डुक्कर तुझ्यामुळे आहे, नालायक.",offensive,mild,False,False,individual,individual,systemic,False,aggressive,anger,2,chat,political,rural_india,0.8,A15
"तू बेइज्जत घाणेरडा किडा आहेस, अगदी बेहूदा!",offensive,moderate,False,False,none,none,direct,False,dismissive,disgust,1,news,health,urban_india,0.92,synthetic
इतिहास आपल्याला दोषी ठरवेल जर आम्ही हिजडे ला हटवले पाहिजेत दिले.,hate,severe,False,False,gender,community,direct,False,aggressive,anger,1,general,general,india,0.9,synthetic
"तू साल्या हरामखोर आहेस, अगदी बेहूदा!",offensive,moderate,False,False,individual,individual,systemic,False,dismissive,fear,2,news,health,urban_india,0.84,A7
"मी तुझ्या कुत्रा नखऱ्यांनी जातीय थकलो आहे, नालायक.",offensive,severe,False,False,individual,individual,direct,False,aggressive,fear,3,chat,religious,india,0.89,A1
"मागील एका आठवड्यापासून सांध्याला सूज होत आहे छाती मध्ये, जे जात नाही.",health_issue,none,False,False,none,none,none,False,neutral,none,0,general,health,rural_india,0.85,A20
"मी थकलो आहे – हे मर्द समाज नष्ट करत आहेत, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,gender,ideology,indirect,True,aggressive,fear,1,general,religious,india,0.98,A20
दररोज हे आरक्षण समर्थक हटवले पाहिजेत आणि कोणी काही करत नाही.,hate,mild,False,False,political,ideology,direct,False,dismissive,fear,1,news,sports,rural_india,0.92,A14
"मी तुझ्या डुक्कर नखऱ्यांनी बहिनचोद थकलो आहे, गुंडा.",offensive,mild,False,False,none,none,direct,False,dismissive,fear,3,general,health,india,0.97,A4
"हा भाडखाऊ तुझ्यामुळे आहे, लफंगा.",offensive,severe,False,True,individual,individual,direct,False,sarcastic,disgust,2,social_media,education,rural_india,0.94,A10
दररोज हे हिंदू गुन्हे करतात आणि कोणी काही करत नाही.,hate,severe,False,False,religion,community,direct,False,fearful,disgust,1,political_speech,political,urban_india,0.87,A8
हे सत्य आहे की बौद्ध रोग पसरवतात.,hate,moderate,False,False,religion,community,direct,False,aggressive,anger,1,political_speech,general,rural_india,0.89,A6
"हा गुंडा तुझ्यामुळे आहे, घाणेरडा किडा.",offensive,severe,False,False,individual,individual,indirect,False,dismissive,disgust,1,news,religious,india,0.81,A7
"तू मादरचोद घाणेरडा किडा आहेस, कमबख्त बेहूदा!",offensive,severe,False,False,individual,individual,systemic,False,aggressive,anger,1,social_media,education,india,0.95,A12
"मी तुझ्या गुंडा नखऱ्यांनी चुत्या थकलो आहे, औकातहीन.",offensive,severe,False,True,none,none,indirect,False,sarcastic,disgust,2,general,sports,rural_india,0.93,A13
"मी तुझ्या कुत्रा नखऱ्यांनी नालायक थकलो आहे, बेवकूफ.",offensive,moderate,False,True,none,none,systemic,False,sarcastic,disgust,3,chat,sports,rural_india,0.86,A7
"मी थकलो आहे – हे काँग्रेसी गुंड आहेत, यांचा नाश झाला पाहिजे.",hate,severe,False,False,political,ideology,systemic,True,fearful,anger,1,general,political,urban_india,0.97,A3
"हा जातीय तुझ्यामुळे आहे, बेवकूफ.",offensive,mild,False,False,individual,individual,systemic,False,aggressive,disgust,2,news,general,urban_india,0.92,A15
दररोज हे शीख रोग पसरवतात आणि कोणी काही करत नाही.,hate,mild,False,False,religion,ideology,direct,False,dismissive,fear,1,chat,general,india,0.98,A2
इतिहास आपल्याला दोषी ठरवेल जर आम्ही गुजराती ला हटवले पाहिजेत दिले.,hate,moderate,False,False,nationality,ideology,systemic,True,fearful,fear,1,chat,political,rural_india,0.86,A14
इतिहास आपल्याला दोषी ठरवेल जर आम्ही क्षत्रिय ला घाण पसरवतात दिले.,hate,severe,False,False,caste,community,systemic,False,fearful,disgust,1,chat,general,rural_india,0.86,synthetic
"मी तुझ्या हरामजादा नखऱ्यांनी बहिनचोद थकलो आहे, लफंगा.",offensive,severe,False,False,none,none,direct,False,dismissive,anger,3,social_media,health,india,0.92,A3
दररोज हे हा बेवकूफ विश्वास ठेवण्यासारखे नाहीत आणि कोणी काही करत नाही.,hate,severe,True,False,individual,individual,indirect,False,dismissive,anger,1,news,political,india,0.86,synthetic
"तू चुत्या लफंगा आहेस, पूर्णपणे बेहूदा!",offensive,mild,False,False,none,none,systemic,False,aggressive,disgust,2,social_media,sports,rural_india,0.96,A9
"मी तुझ्या मादरचोद नखऱ्यांनी कुत्रा थकलो आहे, हरामखोर.",offensive,severe,False,False,individual,individual,direct,False,dismissive,fear,3,political_speech,religious,rural_india,0.93,A20
"मी थकलो आहे – हे मुली गुंड आहेत, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,gender,ideology,systemic,False,aggressive,fear,1,social_media,general,urban_india,0.94,A8
"मी थकलो आहे – हे आरक्षण समर्थक हटवले पाहिजेत, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,political,ideology,systemic,False,fearful,fear,1,news,political,india,0.87,A18
"हा बेइज्जत तुझ्यामुळे आहे, घाणेरडा किडा.",offensive,mild,False,False,individual,individual,indirect,False,aggressive,fear,1,general,sports,rural_india,0.85,A20
"तू भाडखाऊ औकातहीन आहेस, अगदी बेहूदा!",offensive,mild,False,False,individual,individual,indirect,False,aggressive,disgust,1,general,political,india,0.96,A7
"तू भाडखाऊ हरामखोर आहेस, अगदी बेहूदा!",offensive,mild,False,False,individual,individual,indirect,False,aggressive,disgust,2,social_media,political,india,0.97,A3
"मी तुझ्या कुत्रा नखऱ्यांनी अस्पृश्य थकलो आहे, नालायक.",offensive,mild,False,False,individual,individual,indirect,False,dismissive,disgust,3,chat,education,rural_india,0.92,synthetic
"मी थकलो आहे – हे बिहारी घाण पसरवतात, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,nationality,ideology,systemic,False,dismissive,fear,1,news,religious,rural_india,0.94,synthetic
"तू हरामजादा बेवकूफ आहेस, कमबख्त बेहूदा!",offensive,severe,False,False,individual,individual,systemic,False,aggressive,disgust,2,political_speech,religious,rural_india,0.81,A9
"मी थकलो आहे – हे बंगाली हटवले पाहिजेत, यांचा नाश झाला पाहिजे.",hate,severe,False,False,nationality,ideology,direct,False,fearful,disgust,1,news,general,rural_india,0.89,A13
इतिहास आपल्याला दोषी ठरवेल जर आम्ही अस्पृश्य ला गुन्हे करतात दिले.,hate,moderate,False,False,caste,ideology,systemic,True,fearful,anger,1,political_speech,political,india,0.95,A9
"तू चुत्या नालायक आहेस, कमबख्त बेहूदा!",offensive,severe,False,False,individual,individual,indirect,False,aggressive,anger,2,political_speech,education,india,0.98,A9
हे सत्य आहे की हिंदू आमच्या मूल्यांच्या विरोधात आहेत.,hate,mild,True,False,religion,ideology,indirect,False,dismissive,anger,1,social_media,political,rural_india,0.83,A20
"मी थकलो आहे – हे बौद्ध रोग पसरवतात, यांचा नाश झाला पाहिजे.",hate,severe,False,False,religion,ideology,indirect,False,aggressive,anger,1,social_media,political,rural_india,0.93,A12
"तू नालायक लफंगा आहेस, पूर्णपणे बेहूदा!",offensive,mild,False,False,individual,individual,indirect,False,aggressive,fear,2,general,education,urban_india,0.87,A15
दररोज हे बौद्ध गुंड आहेत आणि कोणी काही करत नाही.,hate,moderate,False,False,religion,community,direct,False,fearful,disgust,1,general,general,india,0.9,A16
"तू डुक्कर लफंगा आहेस, पूर्णपणे बेहूदा!",offensive,mild,False,False,individual,individual,direct,False,dismissive,anger,2,general,political,rural_india,0.8,synthetic
"मी तुझ्या बोक्या नखऱ्यांनी जातीय थकलो आहे, नालायक.",offensive,moderate,False,False,none,none,indirect,False,aggressive,fear,3,general,religious,india,0.89,A3
"तू डुक्कर हरामखोर आहेस, कमबख्त बेहूदा!",offensive,moderate,False,False,individual,individual,indirect,False,aggressive,fear,2,social_media,sports,rural_india,0.95,A19
"मी थकलो आहे – हे भाजपाई आमच्यासारखे नाहीत, यांचा नाश झाला पाहिजे.",hate,mild,True,False,political,community,indirect,True,aggressive,disgust,1,news,general,india,0.92,A5
दररोज हे मर्द घाण पसरवतात आणि कोणी काही करत नाही.,hate,moderate,False,False,gender,ideology,indirect,False,fearful,anger,1,general,religious,india,0.93,A3
"मी थकलो आहे – हे शूद्र घाण पसरवतात, यांचा नाश झाला पाहिजे.",hate,mild,False,False,caste,community,indirect,False,aggressive,anger,1,social_media,general,india,0.83,A7
इतिहास आपल्याला दोषी ठरवेल जर आम्ही तुझ्यासारखे ला गुन्हे करतात दिले.,hate,mild,False,False,individual,individual,systemic,False,dismissive,disgust,1,social_media,religious,urban_india,0.81,synthetic
"तू अस्पृश्य औकातहीन आहेस, कमबख्त बेहूदा!",offensive,moderate,False,False,individual,individual,direct,False,dismissive,anger,1,political_speech,general,rural_india,0.91,A12
"तू मादरचोद नालायक आहेस, कमबख्त बेहूदा!",offensive,mild,False,False,individual,individual,indirect,False,aggressive,fear,2,general,religious,urban_india,0.87,A14
"मी तुझ्या साल्या नखऱ्यांनी अस्पृश्य थकलो आहे, हरामखोर.",offensive,mild,False,False,none,none,indirect,False,dismissive,anger,3,political_speech,sports,urban_india,0.83,A15
हे सत्य आहे की बंगाली गुंड आहेत.,hate,moderate,False,True,nationality,community,indirect,True,sarcastic,disgust,1,general,sports,urban_india,0.97,A6
इतिहास आपल्याला दोषी ठरवेल जर आम्ही महिला ला समाज नष्ट करत आहेत दिले.,hate,severe,False,False,gender,community,direct,False,aggressive,disgust,1,general,sports,rural_india,0.93,A1
इतिहास आपल्याला दोषी ठरवेल जर आम्ही दलित ला गुंड आहेत दिले.,hate,severe,False,False,caste,community,indirect,False,dismissive,anger,1,news,general,urban_india,0.91,synthetic
"मी तुझ्या गाढव नखऱ्यांनी गाढव थकलो आहे, बेवकूफ.",offensive,mild,False,False,individual,individual,indirect,False,aggressive,anger,3,news,health,urban_india,0.9,A1
"मी तुझ्या बहिनचोद नखऱ्यांनी चुत्या थकलो आहे, बेवकूफ.",offensive,moderate,False,False,individual,individual,indirect,False,dismissive,disgust,3,chat,general,rural_india,0.85,A5
"मी तुझ्या हरामखोर नखऱ्यांनी कुत्रा थकलो आहे, गुंडा.",offensive,mild,False,False,none,none,indirect,False,dismissive,fear,3,chat,religious,urban_india,0.9,A7
हे सत्य आहे की पंजाबी रोग पसरवतात.,hate,moderate,False,False,nationality,community,direct,False,aggressive,anger,1,chat,general,urban_india,0.83,synthetic
"तू बेइज्जत लफंगा आहेस, अगदी बेहूदा!",offensive,severe,False,False,individual,individual,indirect,False,dismissive,disgust,2,general,sports,urban_india,0.83,A12
इतिहास आपल्याला दोषी ठरवेल जर आम्ही बिहारी ला गुंड आहेत दिले.,hate,mild,False,False,nationality,ideology,indirect,False,fearful,disgust,1,news,general,rural_india,0.91,A18
"मी थकलो आहे – हे भाजपाई विश्वास ठेवण्यासारखे नाहीत, यांचा नाश झाला पाहिजे.",hate,moderate,True,False,political,ideology,indirect,False,aggressive,fear,1,chat,general,rural_india,0.96,A15
हे सत्य आहे की स्त्रिया घाण पसरवतात.,hate,severe,False,False,gender,community,systemic,False,dismissive,anger,1,chat,political,rural_india,0.98,A2
"मी तुझ्या मादरचोद नखऱ्यांनी हरामखोर थकलो आहे, नालायक.",offensive,severe,False,False,none,none,indirect,False,aggressive,anger,3,general,general,urban_india,0.98,A2
"तू कुत्रा गुंडा आहेस, खरोखर बेहूदा!",offensive,moderate,False,False,individual,individual,systemic,False,aggressive,fear,2,social_media,political,india,0.88,A10
"तू हरामखोर लफंगा आहेस, पूर्णपणे बेहूदा!",offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,2,political_speech,general,urban_india,0.86,synthetic
"मी थकलो आहे – हे बिहारी रोग पसरवतात, यांचा नाश झाला पाहिजे.",hate,severe,False,False,nationality,community,systemic,False,aggressive,fear,1,news,general,india,0.93,A1
"तू नालायक औकातहीन आहेस, खरोखर बेहूदा!",offensive,moderate,False,False,individual,individual,direct,False,aggressive,anger,1,chat,religious,rural_india,0.86,synthetic
"मी तुझ्या चुत्या नखऱ्यांनी भाडखाऊ थकलो आहे, बेवकूफ.",offensive,mild,False,False,none,none,indirect,False,aggressive,fear,3,general,education,rural_india,0.97,A8
"मी तुझ्या हरामखोर नखऱ्यांनी बेवकूफ थकलो आहे, हरामखोर.",offensive,severe,False,True,none,none,indirect,False,sarcastic,disgust,3,chat,education,urban_india,0.88,A3
"मी तुझ्या हरामखोर नखऱ्यांनी भोसडीचा थकलो आहे, औकातहीन.",offensive,severe,False,False,individual,individual,indirect,False,aggressive,anger,2,news,health,india,0.89,A17
इतिहास आपल्याला दोषी ठरवेल जर आम्ही बंगाली ला आमच्यासारखे नाहीत दिले.,hate,severe,True,False,nationality,ideology,indirect,True,dismissive,fear,1,general,political,urban_india,0.87,A12
"तू बोक्या नालायक आहेस, खरोखर बेहूदा!",offensive,severe,False,False,individual,individual,direct,False,aggressive,disgust,2,chat,health,india,0.9,A2
"मी तुझ्या अस्पृश्य नखऱ्यांनी अस्पृश्य थकलो आहे, लफंगा.",offensive,moderate,False,False,individual,individual,systemic,False,dismissive,disgust,3,political_speech,political,urban_india,0.92,A12
हे सत्य आहे की कुणबी विश्वास ठेवण्यासारखे नाहीत.,hate,severe,True,False,caste,community,indirect,False,dismissive,fear,1,general,political,rural_india,0.82,A6
दररोज हे काँग्रेसी घाण पसरवतात आणि कोणी काही करत नाही.,hate,moderate,False,False,political,ideology,indirect,False,fearful,fear,1,political_speech,general,india,0.85,A15
हे सत्य आहे की काँग्रेसी घाण पसरवतात.,hate,mild,False,False,political,community,indirect,True,aggressive,fear,1,social_media,general,urban_india,0.92,A11
"मी तुझ्या डुक्कर नखऱ्यांनी नालायक थकलो आहे, गुंडा.",offensive,moderate,False,False,none,none,indirect,False,dismissive,disgust,3,news,political,rural_india,0.86,A20
"तू कुत्रा नालायक आहेस, कमबख्त बेहूदा!",offensive,severe,False,True,none,none,direct,False,sarcastic,disgust,2,news,political,urban_india,0.82,A20
"मी थकलो आहे – हे मुस्लिम गुंड आहेत, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,religion,community,systemic,False,dismissive,anger,1,news,general,rural_india,0.81,A1
"मी थकलो आहे – हे उत्तर प्रदेशी विश्वास ठेवण्यासारखे नाहीत, यांचा नाश झाला पाहिजे.",hate,severe,True,False,nationality,community,indirect,False,aggressive,anger,1,social_media,political,india,0.82,A15
"मी तुझ्या हरामजादा नखऱ्यांनी बोक्या थकलो आहे, लफंगा.",offensive,severe,False,False,individual,individual,direct,False,dismissive,anger,3,social_media,sports,india,0.98,A14
इतिहास आपल्याला दोषी ठरवेल जर आम्ही वैश्य ला गुन्हे करतात दिले.,hate,mild,False,False,caste,community,indirect,False,fearful,fear,1,general,political,india,0.98,A11
दररोज हे स्त्रिया हटवले पाहिजेत आणि कोणी काही करत नाही.,hate,severe,False,False,gender,ideology,systemic,True,dismissive,disgust,1,chat,political,india,0.92,synthetic
हे सत्य आहे की मुस्लिम गुंड आहेत.,hate,moderate,False,False,religion,community,indirect,True,dismissive,anger,1,news,religious,india,0.84,A4
इतिहास आपल्याला दोषी ठरवेल जर आम्ही कम्युनिस्ट ला घाण पसरवतात दिले.,hate,moderate,False,False,political,ideology,systemic,False,dismissive,disgust,1,general,general,india,0.95,A14
"तू भोसडीचा औकातहीन आहेस, पूर्णपणे बेहूदा!",offensive,moderate,False,False,none,none,direct,False,dismissive,disgust,1,social_media,religious,rural_india,0.93,A2
हे सत्य आहे की पंजाबी आमच्या मूल्यांच्या विरोधात आहेत.,hate,severe,True,False,nationality,ideology,indirect,False,aggressive,anger,1,general,general,urban_india,0.92,A16
हे सत्य आहे की पुरुष घाण पसरवतात.,hate,mild,False,False,gender,community,direct,False,fearful,fear,1,general,general,urban_india,0.97,A5
इतिहास आपल्याला दोषी ठरवेल जर आम्ही भाजपाई ला समाज नष्ट करत आहेत दिले.,hate,severe,False,False,political,community,indirect,False,dismissive,anger,1,social_media,political,rural_india,0.92,A16
"तू मादरचोद हरामखोर आहेस, कमबख्त बेहूदा!",offensive,mild,False,False,individual,individual,indirect,False,dismissive,anger,2,chat,general,urban_india,0.92,A20
"हा जातीय तुझ्यामुळे आहे, नालायक.",offensive,mild,False,False,individual,individual,direct,False,dismissive,disgust,2,social_media,education,urban_india,0.86,A6
"तू लफंगा लफंगा आहेस, पूर्णपणे बेहूदा!",offensive,mild,False,False,none,none,indirect,False,aggressive,disgust,2,chat,health,urban_india,0.8,A16
"मी थकलो आहे – हे वैश्य गुन्हे करतात, यांचा नाश झाला पाहिजे.",hate,severe,False,True,caste,community,direct,False,sarcastic,disgust,1,chat,political,india,0.81,A12
हे सत्य आहे की दक्षिण भारतीय हटवले पाहिजेत.,hate,severe,False,False,nationality,community,indirect,False,fearful,disgust,1,general,political,india,0.95,synthetic
"मी तुझ्या बहिनचोद नखऱ्यांनी भाडखाऊ थकलो आहे, नालायक.",offensive,severe,False,False,individual,individual,indirect,False,dismissive,disgust,3,news,religious,rural_india,0.96,A4
हे सत्य आहे की वैश्य विश्वास ठेवण्यासारखे नाहीत.,hate,severe,True,False,caste,ideology,indirect,True,aggressive,anger,1,social_media,political,india,0.98,A13
हे सत्य आहे की हिंदू विश्वास ठेवण्यासारखे नाहीत.,hate,moderate,True,False,religion,community,indirect,False,fearful,disgust,1,social_media,religious,india,0.97,A18
दररोज हे अस्पृश्य आमच्यासारखे नाहीत आणि कोणी काही करत नाही.,hate,severe,True,False,caste,ideology,indirect,False,dismissive,disgust,1,social_media,political,rural_india,0.95,A10
दररोज हे ज्यू आमच्यासारखे नाहीत आणि कोणी काही करत नाही.,hate,moderate,True,False,religion,community,indirect,True,fearful,disgust,1,news,religious,rural_india,0.97,A6
हे सत्य आहे की मुस्लिम विश्वास ठेवण्यासारखे नाहीत.,hate,moderate,True,False,religion,ideology,indirect,False,aggressive,fear,1,social_media,political,india,0.93,A8
"मागील एका आठवड्यापासून सतत थकवा होत आहे घसा मध्ये, जे जात नाही.",health_issue,none,False,False,none,none,none,False,neutral,pain,0,news,health,india,0.89,synthetic
"मी थकलो आहे – हे पंजाबी आमच्या संस्कृतीला धोका आहेत, यांचा नाश झाला पाहिजे.",hate,moderate,True,False,nationality,ideology,indirect,False,fearful,fear,1,general,religious,india,0.97,A2
"मी तुझ्या हरामखोर नखऱ्यांनी गाढव थकलो आहे, औकातहीन.",offensive,severe,False,False,individual,individual,systemic,False,dismissive,disgust,2,general,health,rural_india,0.83,A16
"मी तुझ्या डुक्कर नखऱ्यांनी भाडखाऊ थकलो आहे, औकातहीन.",offensive,moderate,False,False,individual,individual,indirect,False,dismissive,anger,2,political_speech,general,india,0.97,A20
"तू हरामजादा हरामखोर आहेस, अगदी बेहूदा!",offensive,severe,False,False,individual,individual,direct,False,dismissive,disgust,2,social_media,sports,india,0.8,synthetic
"मी तुझ्या साल्या नखऱ्यांनी भोसडीचा थकलो आहे, लफंगा.",offensive,moderate,False,False,none,none,direct,False,dismissive,disgust,3,general,religious,urban_india,0.81,A17
इतिहास आपल्याला दोषी ठरवेल जर आम्ही अस्पृश्य ला आमच्यासारखे नाहीत दिले.,hate,mild,True,False,caste,community,indirect,False,aggressive,fear,1,general,general,urban_india,0.91,A1
"तू भाडखाऊ बेवकूफ आहेस, अगदी बेहूदा!",offensive,severe,False,False,individual,individual,indirect,False,dismissive,anger,2,social_media,sports,urban_india,0.94,synthetic
"तू लफंगा गुंडा आहेस, कमबख्त बेहूदा!",offensive,severe,False,False,individual,individual,direct,False,dismissive,anger,2,general,religious,rural_india,0.89,synthetic
"मी तुझ्या कुत्रा नखऱ्यांनी बेवकूफ थकलो आहे, नालायक.",offensive,severe,False,True,individual,individual,systemic,False,sarcastic,disgust,3,general,general,india,0.97,synthetic
"मी थकलो आहे – हे पुरुष घाण पसरवतात, यांचा नाश झाला पाहिजे.",hate,severe,False,False,gender,community,direct,False,fearful,anger,1,social_media,religious,india,0.92,A5
"मी तुझ्या बहिनचोद नखऱ्यांनी अस्पृश्य थकलो आहे, हरामखोर.",offensive,severe,False,False,individual,individual,direct,False,aggressive,fear,3,general,political,india,0.96,A16
"मी तुझ्या अस्पृश्य नखऱ्यांनी साल्या थकलो आहे, औकातहीन.",offensive,mild,False,False,individual,individual,indirect,False,aggressive,anger,2,news,religious,urban_india,0.85,A20
दररोज हे उत्तर प्रदेशी रोग पसरवतात आणि कोणी काही करत नाही.,hate,severe,False,False,nationality,community,direct,False,aggressive,anger,1,political_speech,general,rural_india,0.86,A1
हे सत्य आहे की बिहारी आमच्या मूल्यांच्या विरोधात आहेत.,hate,severe,True,False,nationality,ideology,indirect,True,dismissive,fear,1,news,general,rural_india,0.97,A7
हे सत्य आहे की महिला विश्वास ठेवण्यासारखे नाहीत.,hate,moderate,True,False,gender,ideology,indirect,False,fearful,disgust,1,chat,political,urban_india,0.86,A8
"मी तुझ्या बहिनचोद नखऱ्यांनी जातीय थकलो आहे, औकातहीन.",offensive,mild,False,True,none,none,systemic,False,sarcastic,disgust,2,chat,political,india,0.85,A6
दररोज हे बिहारी समाज नष्ट करत आहेत आणि कोणी काही करत नाही.,hate,mild,False,False,nationality,community,indirect,False,dismissive,fear,1,chat,religious,urban_india,0.93,A11
"मी तुझ्या बोक्या नखऱ्यांनी बोक्या थकलो आहे, घाणेरडा किडा.",offensive,severe,False,False,individual,individual,systemic,False,aggressive,disgust,2,general,sports,urban_india,0.95,A15
इतिहास आपल्याला दोषी ठरवेल जर आम्ही शूद्र ला हटवले पाहिजेत दिले.,hate,moderate,False,False,caste,ideology,systemic,True,fearful,anger,1,news,general,india,0.92,synthetic
इतिहास आपल्याला दोषी ठरवेल जर आम्ही दलित ला घाण पसरवतात दिले.,hate,moderate,False,False,caste,community,direct,False,aggressive,disgust,1,political_speech,political,india,0.92,A6
दररोज हे अस्पृश्य समाज नष्ट करत आहेत आणि कोणी काही करत नाही.,hate,mild,False,False,caste,community,systemic,False,dismissive,fear,1,chat,general,india,0.92,A3
"मी तुझ्या मादरचोद नखऱ्यांनी गुंडा थकलो आहे, लफंगा.",offensive,severe,False,False,individual,individual,systemic,False,dismissive,disgust,3,news,general,urban_india,0.94,A10
डॉक्टरांनी सांगितले की घसा चा सुन्नपणा गंभीर असू शकतो.,health_issue,none,False,False,none,none,none,False,fearful,none,0,social_media,health,india,0.91,A4
इतिहास आपल्याला दोषी ठरवेल जर आम्ही ख्रिश्चन ला गुंड आहेत दिले.,hate,severe,False,False,religion,ideology,systemic,False,aggressive,disgust,1,political_speech,political,india,0.84,A5
"मी तुझ्या बेइज्जत नखऱ्यांनी भोसडीचा थकलो आहे, हरामखोर.",offensive,severe,False,False,individual,individual,direct,False,dismissive,disgust,3,chat,political,india,0.82,A19
हे सत्य आहे की आरक्षण समर्थक गुन्हे करतात.,hate,mild,False,False,political,community,systemic,True,fearful,anger,1,news,general,india,0.85,A19
"मी तुझ्या चुत्या नखऱ्यांनी साल्या थकलो आहे, लफंगा.",offensive,severe,False,False,individual,individual,direct,False,aggressive,anger,3,social_media,religious,urban_india,0.94,A1
इतिहास आपल्याला दोषी ठरवेल जर आम्ही स्त्रिया ला गुंड आहेत दिले.,hate,mild,False,False,gender,community,systemic,False,aggressive,anger,1,news,general,india,0.95,A18
हे सत्य आहे की कम्युनिस्ट हटवले पाहिजेत.,hate,mild,False,False,political,community,systemic,False,fearful,anger,1,general,sports,india,0.98,A17
"तू चुत्या गुंडा आहेस, पूर्णपणे बेहूदा!",offensive,moderate,False,False,individual,individual,indirect,False,dismissive,disgust,2,chat,sports,rural_india,0.97,synthetic
"हा डुक्कर तुझ्यामुळे आहे, गुंडा.",offensive,severe,False,False,individual,individual,indirect,False,dismissive,disgust,2,chat,health,rural_india,0.93,A1
दररोज हे मुली गुंड आहेत आणि कोणी काही करत नाही.,hate,moderate,False,False,gender,community,indirect,False,fearful,disgust,1,social_media,general,urban_india,0.92,A7
"मी थकलो आहे – हे कम्युनिस्ट गुन्हे करतात, यांचा नाश झाला पाहिजे.",hate,moderate,False,False,political,ideology,systemic,False,dismissive,fear,1,political_speech,political,rural_india,0.86,A16
इतिहास आपल्याला दोषी ठरवेल जर आम्ही हा बेवकूफ ला आमच्यासारखे नाहीत दिले.,hate,mild,True,False,individual,individual,indirect,False,dismissive,fear,1,social_media,general,urban_india,0.92,A11
इतिहास आपल्याला दोषी ठरवेल जर आम्ही हिंदू ला घाण पसरवतात दिले.,hate,mild,False,False,religion,ideology,systemic,False,fearful,fear,1,political_speech,political,rural_india,0.93,A18
"मी थकलो आहे – हे उत्तर प्रदेशी समाज नष्ट करत आहेत, यांचा नाश झाला पाहिजे.",hate,severe,False,False,nationality,ideology,indirect,True,fearful,anger,1,social_media,religious,rural_india,0.98,A17
"तू मादरचोद औकातहीन आहेस, पूर्णपणे बेहूदा!",offensive,severe,False,True,individual,individual,direct,False,sarcastic,disgust,1,news,political,rural_india,0.89,A2
"तू चुत्या गुंडा आहेस, अगदी बेहूदा!",offensive,mild,False,False,individual,individual,direct,False,dismissive,fear,2,social_media,health,urban_india,0.9,A14
